step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
82,234.24408572094876,215.4501576874755,216.11930506604153,195.4506631348632,232.7738635258697,216.50973991327217,91.95883798654339,91.85692673718002,-0.10191124936336848,-0.20744700851214373,-0.9062390327453613,-0.9999747276306152
83,232.7738635258697,216.50973991327217,214.41815444994197,196.51020530633858,231.71428130006936,215.03951771819575,91.85692673718002,91.75497276499,-0.10195397219001734,-0.20753245416544142,-0.9177854061126709,-0.9999767541885376
84,231.71428130006936,215.03951771819575,213.53629134035256,195.04001172149165,233.18450349514316,213.9799354923918,91.75497276499,91.65297605295494,-0.10199671203506,-0.20761793385552674,-0.9088994860649109,-0.9999752640724182
85,233.18450349514316,213.9799354923918,214.951433121608,193.98038753401778,234.24408572095064,215.45015768746302,91.65297605295494,91.55093658407466,-0.10203946888027815,-0.20770344754596295,-0.9116535186767578,-0.9999774098396301
86,234.24408572095064,215.45015768746302,216.1305469788852,195.4505925629513,232.7738635258822,216.5097399132742,91.55093658407466,91.44885434136727,-0.10208224270739663,-0.20778899520019972,-0.9056769609451294,-0.999978244304657
87,232.7738635258822,216.5097399132742,214.40305206347986,196.5101538079275,231.71428130006726,215.0395177182084,91.44885434136727,91.34672930786915,-0.10212503349811186,-0.20787457678163032,-0.9185405373573303,-0.9999793171882629
88,231.71428130006726,215.0395177182084,213.62869284486706,195.03995068634805,233.1845034951305,213.97993549238984,91.34672930786915,91.24456146663518,-0.10216784123397815,-0.207960192253363,-0.9042794108390808,-0.9999783635139465
89,233.1845034951305,213.97993549238984,215.0592707985973,193.98039325606172,234.24408572095268,215.45015768745054,91.24456146663518,91.14235080073861,-0.10221066589656402,-0.2080458415785348,-0.906261682510376,-0.9999771118164062
90,234.24408572095268,215.45015768745054,215.96740954297417,195.45054297187437,232.77386352589457,216.50973991327635,91.14235080073861,91.0400972932713,-0.1022535074673101,-0.20813152472002702,-0.9138338565826416,-0.9999807476997375
91,232.77386352589457,216.50973991327635,214.6590144353184,196.51019958429686,231.71428130006515,215.03951771822088,91.0400972932713,90.9378009273437,-0.10229636592760016,-0.2082172416406071,-0.9057424664497375,-0.9999770522117615
92,231.71428130006515,215.03951771822088,213.81726858949386,195.03992398347967,233.1845034951179,213.97993549238777,90.9378009273437,90.83546168608491,-0.10233924125878957,-0.2083029923029858,-0.8948506116867065,-0.9999796748161316
93,233.1845034951179,213.97993549238777,214.99369805993723,193.9803207768116,234.2440857209546,215.45015768743784,90.83546168608491,90.73307955264282,-0.10238213344209157,-0.20838877666958966,-0.9095402956008911,-0.9999807476997375
